2, 410, 49, 3, 2;
2, 605, 27, 3, 2;
4, 648, 8, 3, 2;
2, 197, 7, 3, 2;
3, 55, 73, 3, 2;
4, 390, 96, 3, 2;
1, 725, 38, 3, 2;
4, 812, 38, 3, 2;
1, 719, 22, 3, 2;
2, 391, 32, 3, 2;
1, 485, 38, 3, 2;
4, 68, 74, 3, 2;
4, 291, 57, 3, 2;
1, 187, 6, 3, 2;
2, 316, 11, 3, 2;
4, 299, 99, 3, 2;
3, 51, 70, 3, 2;
1, 223, 34, 3, 2;
2, 113, 43, 3, 2;
1, 515, 8, 3, 2;
1, 107, 10, 3, 2;
4, 823, 42, 3, 2;
4, 629, 22, 3, 2;
3, 144, 34, 3, 2;
4, 781, 31, 3, 2;
4, 103, 34, 3, 2;
2, 37, 95, 3, 2;
4, 967, 54, 3, 2;
4, 596, 51, 3, 2;
3, 298, 17, 3, 2;
1, 828, 10, 3, 2;
2, 123, 78, 3, 2;
2, 437, 96, 3, 2;
1, 984, 30, 3, 2;
3, 190, 11, 3, 2;
4, 744, 10, 3, 2;
4, 840, 46, 3, 2;
3, 839, 65, 3, 2;
2, 42, 78, 3, 2;
2, 945, 94, 3, 2;
3, 581, 54, 3, 2;
1, 393, 64, 3, 2;
4, 611, 5, 3, 2;
2, 292, 30, 3, 2;
1, 340, 63, 3, 2;
1, 866, 38, 3, 2;
4, 573, 11, 3, 2;
2, 860, 37, 3, 2;
3, 452, 88, 3, 2;
3, 456, 10, 3, 2;
1, 261, 60, 3, 2;
2, 225, 41, 3, 2;
1, 352, 59, 3, 2;
2, 858, 19, 3, 2;
2, 940, 86, 3, 2;
1, 273, 20, 3, 2;
2, 33, 79, 3, 2;
1, 761, 97, 3, 2;
2, 596, 26, 3, 2;
2, 757, 48, 3, 2;
1, 101, 24, 3, 2;
3, 601, 41, 3, 2;
2, 906, 97, 3, 2;
4, 512, 39, 3, 2;
1, 965, 83, 3, 2;
3, 785, 85, 3, 2;
1, 914, 21, 3, 2;
4, 295, 7, 3, 2;
4, 61, 40, 3, 2;
1, 440, 47, 3, 2;
3, 400, 10, 3, 2;
2, 31, 62, 3, 2;
3, 292, 65, 3, 2;
2, 507, 12, 3, 2;
4, 730, 80, 3, 2;
1, 990, 41, 3, 2;
3, 973, 67, 3, 2;
3, 228, 76, 3, 2;
2, 68, 66, 3, 2;
3, 764, 97, 3, 2;
4, 185, 28, 3, 2;
3, 113, 47, 3, 2;
2, 634, 53, 3, 2;
3, 371, 14, 3, 2;
2, 842, 95, 3, 2;
2, 443, 92, 3, 2;
1, 148, 15, 3, 2;
2, 978, 64, 3, 2;
1, 864, 5, 3, 2;
4, 29, 65, 3, 2;
1, 581, 6, 3, 2;
1, 494, 68, 3, 2;
4, 743, 10, 3, 2;
2, 751, 90, 3, 2;
2, 169, 3, 3, 2;
3, 143, 90, 3, 2;
3, 504, 24, 3, 2;
2, 324, 60, 3, 2;
2, 417, 79, 3, 2;
4, 421, 57, 3, 2;
2, 729, 27, 3, 2;
2, 529, 76, 3, 2;
3, 287, 16, 3, 2;
2, 493, 84, 3, 2;
2, 241, 85, 3, 2;
4, 136, 66, 3, 2;
3, 308, 87, 3, 2;
2, 380, 34, 3, 2;
4, 357, 27, 3, 2;
4, 367, 82, 3, 2;
3, 873, 49, 3, 2;
4, 165, 100, 3, 2;
2, 240, 11, 3, 2;
4, 314, 62, 3, 2;
4, 226, 75, 3, 2;
2, 190, 2, 3, 2;
2, 121, 40, 3, 2;
4, 384, 90, 3, 2;
4, 574, 54, 3, 2;
1, 497, 1, 3, 2;
3, 393, 2, 3, 2;
3, 72, 97, 3, 2;
2, 599, 35, 3, 2;
4, 438, 41, 3, 2;
2, 229, 60, 3, 2;
3, 732, 32, 3, 2;
1, 339, 14, 3, 2;
3, 109, 24, 3, 2;
4, 629, 85, 3, 2;
2, 446, 16, 3, 2;
2, 441, 2, 3, 2;
1, 655, 51, 3, 2;
3, 879, 12, 3, 2;
3, 336, 80, 3, 2;
4, 624, 85, 3, 2;
1, 452, 69, 3, 2;
2, 60, 38, 3, 2;
1, 83, 22, 3, 2;
3, 724, 40, 3, 2;
3, 312, 73, 3, 2;
1, 219, 51, 3, 2;
2, 326, 51, 3, 2;
1, 577, 70, 3, 2;
3, 311, 31, 3, 2;
3, 727, 23, 3, 2;
2, 694, 30, 3, 2;
2, 891, 1, 3, 2;
2, 24, 27, 3, 2;
2, 922, 10, 3, 2;
2, 977, 60, 3, 2;
3, 170, 16, 3, 2;
1, 589, 13, 3, 2;
3, 367, 93, 3, 2;
2, 437, 93, 3, 2;
2, 814, 100, 3, 2;
1, 282, 58, 3, 2;
3, 332, 82, 3, 2;
3, 323, 88, 3, 2;
2, 87, 44, 3, 2;
3, 916, 17, 3, 2;
2, 406, 71, 3, 2;
3, 949, 94, 3, 2;
2, 975, 83, 3, 2;
2, 501, 18, 3, 2;
2, 426, 1, 3, 2;
4, 145, 25, 3, 2;
3, 476, 97, 3, 2;
2, 194, 15, 3, 2;
1, 259, 62, 3, 2;
2, 624, 77, 3, 2;
2, 344, 77, 3, 2;
4, 698, 65, 3, 2;
3, 790, 53, 3, 2;
3, 273, 70, 3, 2;
4, 664, 98, 3, 2;
4, 127, 34, 3, 2;
1, 737, 85, 3, 2;
3, 970, 86, 3, 2;
4, 921, 22, 3, 2;
2, 418, 18, 3, 2;
4, 47, 70, 3, 2;
1, 202, 51, 3, 2;
2, 441, 66, 3, 2;
2, 381, 63, 3, 2;
2, 73, 72, 3, 2;
3, 859, 32, 3, 2;
2, 806, 92, 3, 2;
1, 926, 44, 3, 2;
3, 572, 59, 3, 2;
4, 525, 67, 3, 2;
3, 113, 32, 3, 2;
4, 474, 15, 3, 2;
2, 896, 91, 3, 2;
3, 403, 53, 3, 2;
2, 670, 90, 3, 2;
