817, 1, 9, 0, B4NN;
232, 1, 12, 0, B3NN;
926, 1, 14, 0, B4NN;
463, 1, 17, 0, B3NT;
351, 1, 10, 0, B3NN;
584, 1, 24, 0, B4NT;
394, 1, 16, 0, B3NT;
249, 1, 9, 0, B3NN;
545, 1, 24, 0, B4NT;
498, 1, 13, 0, B3NN;
439, 1, 9, 0, B3NN;
713, 1, 15, 0, B4NT;
97, 1, 6, 0, B2NN;
466, 1, 11, 0, B3NN;
824, 1, 2, 0, B4NN;
828, 1, 13, 0, B4NN;
345, 1, 13, 0, B3NN;
841, 1, 6, 0, B4NN;
584, 1, 13, 0, B4NN;
910, 1, 1, 0, B4NN;
541, 1, -1, 0, A4NN;
275, 1, 1, 0, B3NN;
171, 1, 18, 0, B3NT;
447, 1, 6, 0, B3NN;
241, 1, -4, 0, A3NN;
407, 1, 22, 0, B3NT;
868, 1, -4, 0, A4NN;
227, 1, 8, 0, B3NN;
940, 1, 24, 0, B4NT;
630, 1, -6, 0, A4NN;
630, 1, 22, 0, B4NT;
901, 1, 19, 0, B4NT;
914, 1, 19, 0, B4NT;
477, 1, 5, 0, B3NN;
301, 1, 10, 0, B3NN;
829, 1, 9, 0, B4NN;
471, 1, 2, 0, B3NN;
271, 1, 10, 0, B3NN;
338, 1, 6, 0, B3NN;
375, 1, -10, 0, A3NN;
164, 1, 2, 0, B3NN;
709, 1, 22, 0, B4NT;
597, 1, 16, 0, B4NT;
259, 1, 3, 0, B3NN;
688, 1, -4, 0, A4NN;
909, 1, 22, 0, B4NT;
645, 1, 5, 0, B4NN;
299, 1, 22, 0, B3NT;
863, 1, 21, 0, B4NT;
696, 1, 22, 0, B4NT;
65, 1, 0, 0, A2NN;
156, 1, 6, 0, B3NN;
752, 1, 8, 0, B4NN;
301, 1, -6, 0, A3NN;
166, 1, 8, 0, B3NN;
84, 1, 8, 0, B2NN;
250, 1, 12, 0, B3NN;
747, 1, 17, 0, B4NT;
998, 1, 22, 0, B4NT;
727, 1, 4, 0, B4NN;
12, 1, 12, 0, B1NN;
593, 1, -5, 0, A4NN;
532, 1, 10, 0, B4NN;
514, 1, -6, 0, A4NN;
318, 1, 4, 0, B3NN;
233, 1, -6, 0, A3NN;
990, 1, 24, 0, B4NT;
674, 1, 2, 0, B4NN;
139, 1, 12, 0, B3NN;
117, 1, 3, 0, B3NN;
399, 1, 6, 0, B3NN;
931, 1, 18, 0, B4NT;
456, 1, 11, 0, B3NN;
408, 1, 15, 0, B3NT;
996, 1, 25, 0, B4TN;
161, 1, 11, 0, B3NN;
671, 1, 6, 0, B4NN;
880, 1, 17, 0, B4NT;
153, 1, 3, 0, B3NN;
380, 1, -6, 0, A3NN;
842, 1, 1, 0, B4NN;
502, 1, 19, 0, B4NT;
62, 1, 4, 0, B2NN;
132, 1, 9, 0, B3NN;
94, 1, -2, 0, A2NN;
338, 1, -6, 0, A3NN;
206, 1, 8, 0, B3NN;
638, 1, 13, 0, B4NN;
828, 1, -7, 0, A4NN;
547, 1, 10, 0, B4NN;
944, 1, 2, 0, B4NN;
78, 1, -7, 0, A2NN;
771, 1, -4, 0, A4NN;
546, 1, 15, 0, B4NT;
443, 1, 16, 0, B3NT;
287, 1, 17, 0, B3NT;
155, 1, -9, 0, A3NN;
187, 1, 19, 0, B3NT;
698, 1, 9, 0, B4NN;
710, 1, 6, 0, B4NN;
710, 1, 7, 0, B4NN;
996, 1, 6, 0, B4NN;
896, 1, 18, 0, B4NT;
168, 1, 12, 0, B3NN;
299, 1, 11, 0, B3NN;
749, 1, -8, 0, A4NN;
659, 1, 1, 0, B4NN;
570, 1, 25, 0, B4TN;
773, 1, 6, 0, B4NN;
437, 1, -7, 0, A3NN;
473, 1, 12, 0, B3NN;
758, 1, 1, 0, B4NN;
962, 1, 1, 0, B4NN;
857, 1, 3, 0, B4NN;
185, 1, 6, 0, B3NN;
850, 1, 17, 0, B4NT;
747, 1, 22, 0, B4NT;
201, 1, -7, 0, A3NN;
212, 1, 19, 0, B3NT;
630, 1, 14, 0, B4NN;
109, 1, 5, 0, B3NN;
445, 1, 11, 0, B3NN;
175, 1, 12, 0, B3NN;
542, 1, 15, 0, B4NT;
891, 1, 18, 0, B4NT;
217, 1, 13, 0, B3NN;
793, 1, 20, 0, B4NT;
481, 1, 19, 0, B3NT;
486, 1, 13, 0, B3NN;
709, 1, 25, 0, B4TN;
71, 1, 16, 0, B2NT;
891, 1, -8, 0, A4NN;
156, 1, 22, 0, B3NT;
249, 1, 9, 0, B3NN;
451, 1, 12, 0, B3NN;
696, 1, 20, 0, B4NT;
1, 1, 4, 0, B1NN;
547, 1, 7, 0, B4NN;
151, 1, 15, 0, B3NT;
38, 1, 21, 0, B2NT;
612, 1, 12, 0, B4NN;
267, 1, 6, 0, B3NN;
362, 1, 22, 0, B3NT;
186, 1, 24, 0, B3NT;
345, 1, 0, 0, A3NN;
806, 1, 6, 0, B4NN;
771, 1, -10, 0, A4NN;
666, 1, 8, 0, B4NN;
496, 1, 16, 0, B3NT;
783, 1, -2, 0, A4NN;
27, 0, 13, 0, D2NN;
266, 0, 20, 0, D3NT;
276, 0, 17, 0, D3NT;
123, 0, 27, 0, C3TN;
826, 0, 24, 0, D4NT;
304, 0, 13, 0, C3NN;
299, 0, 16, 0, D3NT;
322, 0, 35, 0, D3TT;
542, 0, 14, 0, D4NN;
533, 0, 24, 0, D4NT;
981, 0, 33, 0, D4TT;
35, 0, 19, 0, D2NT;
621, 0, 29, 0, C4TT;
900, 0, 17, 0, D4NT;
69, 0, 29, 0, D2TT;
927, 0, 21, 0, D4NT;
516, 0, 19, 0, D4NT;
990, 0, 17, 0, D4NT;
772, 0, 17, 0, D4NT;
659, 0, 34, 0, C4TT;
170, 0, 32, 0, C3TT;
985, 0, 30, 0, C4TT;
548, 0, 21, 0, D4NT;
936, 0, 29, 0, C4TT;
960, 0, 12, 0, D4NN;
153, 0, 26, 0, C3TN;
377, 0, 20, 0, D3NT;
88, 0, 18, 0, D2NT;
474, 0, 30, 0, C3TT;
159, 0, 29, 0, D3TT;
660, 0, 19, 0, D4NT;
894, 0, 27, 0, C4TN;
284, 0, 33, 0, D3TT;
878, 0, 16, 0, D4NT;
104, 0, 23, 0, D3NT;
142, 0, 22, 0, D3NT;
771, 0, 17, 0, D4NT;
180, 0, 29, 0, D3TT;
49, 0, 19, 0, D2NT;
75, 0, 22, 0, D2NT;
662, 0, 28, 0, C4TN;
311, 0, 12, 0, C3NN;
869, 0, 30, 0, C4TT;
678, 0, 10, 0, C4NN;
836, 0, 34, 0, C4TT;
603, 0, 19, 0, D4NT;
433, 0, 32, 0, C3TT;
427, 0, 28, 0, C3TN;
89, 0, 20, 0, D2NT;
325, 0, 31, 0, D3TT;
486, 0, 10, 0, C3NN;
127, 0, 14, 0, D3NN;
964, 0, 29, 0, C4TT;
69, 0, 17, 0, D2NT;
807, 0, 21, 0, D4NT;
548, 0, 33, 0, C4TT;
880, 0, 21, 0, D4NT;
737, 0, 28, 0, C4TN;
334, 0, 35, 0, C3TT;
593, 0, 30, 0, D4TT;
92, 0, 19, 0, D2NT;
474, 0, 35, 0, C3TT;
395, 0, 34, 0, C3TT;
265, 0, 14, 0, C3NN;
490, 0, 15, 0, D3NT;
817, 0, 27, 0, C4TN;
584, 0, 23, 0, D4NT;
672, 0, 34, 0, D4TT;
750, 0, 15, 0, D4NT;
650, 0, 32, 0, C4TT;
913, 0, 33, 0, D4TT;
219, 0, 27, 0, C3TN;
331, 0, 14, 0, C3NN;
238, 0, 24, 0, D3NT;
580, 0, 16, 0, D4NT;
619, 0, 23, 0, D4NT;
569, 0, 26, 0, C4TN;
828, 0, 33, 0, C4TT;
680, 0, 33, 0, C4TT;
683, 0, 15, 0, D4NT;
509, 0, 33, 0, D4TT;
345, 0, 19, 0, D3NT;
333, 0, 19, 0, D3NT;
893, 0, 14, 0, C4NN;
709, 0, 16, 0, D4NT;
380, 0, 14, 0, D3NN;
176, 0, 32, 0, D3TT;
360, 0, 22, 0, D3NT;
810, 0, 10, 0, C4NN;
581, 0, 22, 0, D4NT;
309, 0, 13, 0, D3NN;
292, 0, 17, 0, D3NT;
994, 0, 23, 0, D4NT;
275, 0, 35, 0, C3TT;
385, 0, 22, 0, D3NT;
201, 0, 29, 0, D3TT;
750, 0, 12, 0, D4NN;
102, 0, 11, 0, C3NN;
514, 0, 13, 0, C4NN;
538, 0, 12, 0, D4NN;
132, 0, 27, 0, C3TN;
61, 0, 15, 0, D2NT;
124, 0, 15, 0, D3NT;
322, 0, 30, 0, C3TT;
766, 0, 27, 0, C4TN;
847, 0, 26, 0, C4TN;
809, 0, 18, 0, D4NT;
322, 0, 18, 0, D3NT;
62, 0, 31, 0, C2TT;
763, 0, 20, 0, D4NT;
788, 0, 13, 0, C4NN;
582, 0, 26, 0, C4TN;
121, 0, 25, 0, C3TN;
356, 0, 25, 0, C3TN;
940, 0, 27, 0, C4TN;
892, 0, 18, 0, D4NT;
254, 0, 25, 0, C3TN;
322, 0, 13, 0, C3NN;
742, 0, 23, 0, D4NT;
693, 0, 34, 0, D4TT;
609, 0, 34, 0, C4TT;
535, 0, 15, 0, D4NT;
805, 0, 19, 0, D4NT;
846, 0, 25, 0, C4TN;
843, 0, 27, 0, C4TN;
372, 0, 34, 0, D3TT;
920, 0, 34, 0, D4TT;
760, 0, 32, 0, D4TT;
127, 0, 29, 0, C3TT;
824, 0, 16, 0, D4NT;
999, 0, 11, 0, D4NN;
411, 0, 30, 0, C3TT;
1000, 0, 33, 0, C4TT;
111, 0, 11, 0, C3NN;
275, 0, 14, 0, C3NN;
316, 0, 16, 0, D3NT;
28, 0, 25, 0, C2TN;
466, 0, 22, 0, D3NT;
226, 0, 29, 0, C3TT;
993, 0, 21, 0, D4NT;
469, 0, 33, 0, D3TT;
47, 0, 33, 0, C2TT;
941, 0, 14, 0, C4NN;
225, 0, 27, 0, C3TN;
426, 0, 15, 0, D3NT;
47, 0, 35, 0, D2TT;
114, 0, 34, 0, C3TT;
645, 0, 23, 0, D4NT;
220, 0, 24, 0, D3NT;
620, 0, 21, 0, D4NT;
390, 0, 10, 1, D3NN;
367, 0, 12, 1, D3NN;
705, 0, 15, 1, D4NN;
131, 0, 11, 1, C3NN;
966, 0, 14, 1, C4NN;
158, 0, 14, 1, D3NN;
75, 0, 15, 1, C2NN;
556, 0, 14, 1, D4NN;
921, 0, 14, 1, D4NN;
966, 0, 13, 1, D4NN;
688, 0, 10, 1, C4NN;
750, 0, 13, 1, D4NN;
239, 0, 11, 1, C3NN;
647, 0, 14, 1, C4NN;
726, 0, 13, 1, D4NN;
