3, 231, 87, 3, 2;
1, 483, 3, 3, 2;
2, 477, 44, 3, 2;
1, 425, 82, 3, 2;
3, 180, 68, 3, 2;
4, 834, 34, 3, 2;
4, 130, 27, 3, 2;
1, 787, 20, 3, 2;
4, 235, 23, 3, 2;
1, 336, 46, 3, 2;
4, 234, 37, 3, 2;
3, 823, 48, 3, 2;
4, 154, 78, 3, 2;
1, 507, 69, 3, 2;
2, 524, 80, 3, 2;
2, 706, 20, 3, 2;
3, 886, 69, 3, 2;
1, 270, 75, 3, 2;
1, 106, 31, 3, 2;
1, 872, 34, 3, 2;
1, 757, 68, 3, 2;
4, 674, 96, 3, 2;
1, 899, 35, 3, 2;
1, 68, 18, 3, 2;
4, 173, 71, 3, 2;
2, 733, 84, 3, 2;
3, 242, 19, 3, 2;
3, 455, 26, 3, 2;
1, 179, 4, 3, 2;
3, 725, 80, 3, 2;
1, 341, 56, 3, 2;
2, 547, 50, 3, 2;
4, 55, 5, 3, 2;
1, 61, 67, 3, 2;
1, 959, 68, 3, 2;
1, 129, 9, 3, 2;
3, 57, 51, 3, 2;
2, 376, 20, 3, 2;
3, 598, 51, 3, 2;
1, 443, 54, 3, 2;
2, 161, 56, 3, 2;
2, 758, 5, 3, 2;
3, 756, 99, 3, 2;
3, 757, 88, 3, 2;
1, 812, 37, 3, 2;
1, 676, 31, 3, 2;
2, 981, 78, 3, 2;
2, 817, 81, 3, 2;
2, 345, 4, 3, 2;
2, 646, 70, 3, 2;
3, 757, 45, 3, 2;
3, 433, 80, 3, 2;
3, 129, 66, 3, 2;
2, 219, 49, 3, 2;
1, 342, 12, 3, 2;
3, 690, 72, 3, 2;
1, 350, 8, 3, 2;
1, 836, 6, 3, 2;
2, 42, 84, 3, 2;
4, 414, 96, 3, 2;
3, 172, 94, 3, 2;
4, 518, 98, 3, 2;
3, 675, 97, 3, 2;
2, 938, 38, 3, 2;
3, 604, 66, 3, 2;
1, 849, 84, 3, 2;
4, 285, 23, 3, 2;
3, 581, 55, 3, 2;
2, 779, 4, 3, 2;
1, 918, 40, 3, 2;
2, 208, 6, 3, 2;
4, 892, 60, 3, 2;
1, 851, 84, 3, 2;
1, 864, 78, 3, 2;
4, 165, 31, 3, 2;
3, 938, 52, 3, 2;
4, 224, 58, 3, 2;
3, 846, 46, 3, 2;
3, 81, 28, 3, 2;
4, 698, 51, 3, 2;
2, 688, 63, 3, 2;
2, 49, 81, 3, 2;
3, 606, 68, 3, 2;
3, 949, 32, 3, 2;
1, 548, 89, 3, 2;
2, 666, 35, 3, 2;
3, 383, 15, 3, 2;
1, 633, 34, 3, 2;
2, 522, 60, 3, 2;
3, 684, 2, 3, 2;
1, 273, 61, 3, 2;
4, 593, 7, 3, 2;
2, 598, 69, 3, 2;
3, 478, 55, 3, 2;
2, 186, 20, 3, 2;
2, 941, 24, 3, 2;
4, 704, 7, 3, 2;
3, 554, 69, 3, 2;
1, 48, 75, 3, 2;
4, 653, 97, 3, 2;
1, 480, 28, 3, 2;
4, 166, 23, 3, 2;
1, 952, 10, 3, 2;
3, 513, 60, 3, 2;
1, 381, 51, 3, 2;
3, 427, 68, 3, 2;
3, 672, 73, 3, 2;
4, 686, 97, 3, 2;
3, 426, 2, 3, 2;
4, 21, 66, 3, 2;
4, 872, 98, 3, 2;
3, 170, 48, 3, 2;
4, 540, 55, 3, 2;
2, 140, 17, 3, 2;
1, 201, 72, 3, 2;
4, 248, 6, 3, 2;
2, 990, 59, 3, 2;
3, 675, 65, 3, 2;
1, 839, 99, 3, 2;
4, 488, 83, 3, 2;
3, 48, 8, 3, 2;
1, 981, 83, 3, 2;
1, 558, 30, 3, 2;
3, 646, 95, 3, 2;
2, 938, 42, 3, 2;
1, 111, 7, 3, 2;
2, 500, 58, 3, 2;
1, 675, 23, 3, 2;
2, 648, 2, 3, 2;
4, 807, 48, 3, 2;
4, 32, 14, 3, 2;
1, 484, 63, 3, 2;
2, 752, 92, 3, 2;
4, 344, 85, 3, 2;
2, 80, 24, 3, 2;
1, 601, 25, 3, 2;
1, 512, 49, 3, 2;
4, 74, 89, 3, 2;
1, 857, 45, 3, 2;
4, 417, 31, 3, 2;
2, 797, 2, 3, 2;
2, 213, 86, 3, 2;
2, 947, 80, 3, 2;
2, 999, 99, 3, 2;
1, 627, 13, 3, 2;
1, 460, 93, 3, 2;
4, 650, 47, 3, 2;
3, 909, 48, 3, 2;
3, 860, 28, 3, 2;
3, 135, 8, 3, 2;
4, 376, 33, 3, 2;
2, 873, 34, 3, 2;
2, 616, 23, 3, 2;
4, 322, 2, 3, 2;
4, 76, 82, 3, 2;
3, 968, 96, 3, 2;
3, 760, 96, 3, 2;
3, 932, 50, 3, 2;
3, 280, 68, 3, 2;
1, 263, 62, 3, 2;
4, 204, 71, 3, 2;
4, 648, 98, 3, 2;
1, 136, 16, 3, 2;
4, 873, 24, 3, 2;
1, 409, 16, 3, 2;
4, 167, 15, 3, 2;
4, 993, 49, 3, 2;
4, 557, 100, 3, 2;
3, 539, 13, 3, 2;
2, 148, 64, 3, 2;
